device_id,sensor_id,reading_timestamp,reading_value,battery_level,signal_strength
3,1,2026-04-21 08:16:51.765854,74.31,96.4,85.77
3,2,2026-04-21 08:16:51.765854,69.7,96.4,85.77
3,3,2026-04-21 08:16:51.765854,4.53,96.4,85.77
3,4,2026-04-21 08:16:51.765854,100.45,96.4,85.77
3,1,2026-04-21 09:16:51.765854,59.68,84.2,80.81
3,2,2026-04-21 09:16:51.765854,56.52,84.2,80.81
3,3,2026-04-21 09:16:51.765854,3.58,84.2,80.81
3,4,2026-04-21 09:16:51.765854,30.26,84.2,80.81
3,1,2026-04-21 10:16:51.765854,37.2,76.58,77.78
3,2,2026-04-21 10:16:51.765854,61.02,76.58,77.78
3,3,2026-04-21 10:16:51.765854,1.43,76.58,77.78
3,4,2026-04-21 10:16:51.765854,125.64,76.58,77.78
3,1,2026-04-21 11:16:51.765854,49.9,80.52,71.96
3,2,2026-04-21 11:16:51.765854,30.47,80.52,71.96
3,3,2026-04-21 11:16:51.765854,0.8,80.52,71.96
3,4,2026-04-21 11:16:51.765854,104.64,80.52,71.96
3,1,2026-04-21 12:16:51.765854,27.82,62.61,81.6
3,2,2026-04-21 12:16:51.765854,32.9,62.61,81.6
3,3,2026-04-21 12:16:51.765854,0.72,62.61,81.6
3,4,2026-04-21 12:16:51.765854,19.97,62.61,81.6
3,1,2026-04-21 13:16:51.765854,50.16,96.93,94.92
3,2,2026-04-21 13:16:51.765854,49.06,96.93,94.92
3,3,2026-04-21 13:16:51.765854,1.92,96.93,94.92
3,4,2026-04-21 13:16:51.765854,66.09,96.93,94.92
3,1,2026-04-21 14:16:51.765854,68.21,86.97,82.35
3,2,2026-04-21 14:16:51.765854,69.05,86.97,82.35
3,3,2026-04-21 14:16:51.765854,1.59,86.97,82.35
3,4,2026-04-21 14:16:51.765854,62.12,86.97,82.35
3,1,2026-04-21 15:16:51.765854,67.94,60.58,93.19
3,2,2026-04-21 15:16:51.765854,62.71,60.58,93.19
3,3,2026-04-21 15:16:51.765854,3.87,60.58,93.19
3,4,2026-04-21 15:16:51.765854,92.0,60.58,93.19
3,1,2026-04-21 16:16:51.765854,46.02,99.47,87.98
3,2,2026-04-21 16:16:51.765854,43.45,99.47,87.98
3,3,2026-04-21 16:16:51.765854,-6.07,99.47,87.98
3,4,2026-04-21 16:16:51.765854,87.29,99.47,87.98
3,1,2026-04-21 17:16:51.765854,67.83,77.58,84.9
3,2,2026-04-21 17:16:51.765854,59.47,77.58,84.9
3,3,2026-04-21 17:16:51.765854,4.79,77.58,84.9
3,4,2026-04-21 17:16:51.765854,126.7,77.58,84.9
3,1,2026-04-21 18:16:51.765854,72.87,81.56,79.93
3,2,2026-04-21 18:16:51.765854,60.29,81.56,79.93
3,3,2026-04-21 18:16:51.765854,3.63,81.56,79.93
3,4,2026-04-21 18:16:51.765854,46.84,81.56,79.93
3,1,2026-04-21 19:16:51.765854,39.34,98.66,97.77
3,2,2026-04-21 19:16:51.765854,65.43,98.66,97.77
3,3,2026-04-21 19:16:51.765854,1.84,98.66,97.77
3,4,2026-04-21 19:16:51.765854,91.89,98.66,97.77
3,1,2026-04-21 20:16:51.765854,26.75,66.44,80.36
3,2,2026-04-21 20:16:51.765854,59.91,66.44,80.36
3,3,2026-04-21 20:16:51.765854,1.62,66.44,80.36
3,4,2026-04-21 20:16:51.765854,42.12,66.44,80.36
3,1,2026-04-21 21:16:51.765854,31.51,75.03,71.08
3,2,2026-04-21 21:16:51.765854,37.45,75.03,71.08
3,3,2026-04-21 21:16:51.765854,4.04,75.03,71.08
3,4,2026-04-21 21:16:51.765854,40.6,75.03,71.08
4,1,2026-04-14 21:16:51.765854,65.42,88.37,85.83
4,2,2026-04-14 21:16:51.765854,79.5,88.37,85.83
4,3,2026-04-14 21:16:51.765854,2.6,88.37,85.83
4,4,2026-04-14 21:16:51.765854,55.42,88.37,85.83
4,1,2026-04-14 22:16:51.765854,43.28,82.76,92.91
4,2,2026-04-14 22:16:51.765854,61.87,82.76,92.91
4,3,2026-04-14 22:16:51.765854,0.73,82.76,92.91
4,4,2026-04-14 22:16:51.765854,41.98,82.76,92.91
4,1,2026-04-14 23:16:51.765854,58.63,71.98,83.54
4,2,2026-04-14 23:16:51.765854,35.6,71.98,83.54
4,3,2026-04-14 23:16:51.765854,3.39,71.98,83.54
4,4,2026-04-14 23:16:51.765854,20.97,71.98,83.54
4,1,2026-04-15 00:16:51.765854,43.89,69.94,81.26
4,2,2026-04-15 00:16:51.765854,53.14,69.94,81.26
4,3,2026-04-15 00:16:51.765854,1.12,69.94,81.26
4,4,2026-04-15 00:16:51.765854,70.19,69.94,81.26
4,1,2026-04-15 01:16:51.765854,33.68,98.11,92.1
4,2,2026-04-15 01:16:51.765854,62.33,98.11,92.1
4,3,2026-04-15 01:16:51.765854,1.56,98.11,92.1
4,4,2026-04-15 01:16:51.765854,128.58,98.11,92.1
4,1,2026-04-15 02:16:51.765854,29.77,62.85,89.93
4,2,2026-04-15 02:16:51.765854,46.95,62.85,89.93
4,3,2026-04-15 02:16:51.765854,0.86,62.85,89.93
4,4,2026-04-15 02:16:51.765854,57.05,62.85,89.93
4,1,2026-04-15 03:16:51.765854,42.4,81.3,93.01
4,2,2026-04-15 03:16:51.765854,55.94,81.3,93.01
4,3,2026-04-15 03:16:51.765854,4.95,81.3,93.01
4,4,2026-04-15 03:16:51.765854,49.28,81.3,93.01
4,1,2026-04-15 04:16:51.765854,45.94,74.26,99.0
4,2,2026-04-15 04:16:51.765854,36.91,74.26,99.0
4,3,2026-04-15 04:16:51.765854,3.35,74.26,99.0
4,4,2026-04-15 04:16:51.765854,67.06,74.26,99.0
4,1,2026-04-15 05:16:51.765854,79.82,82.63,81.29
4,2,2026-04-15 05:16:51.765854,64.35,82.63,81.29
4,3,2026-04-15 05:16:51.765854,4.58,82.63,81.29
4,4,2026-04-15 05:16:51.765854,98.92,82.63,81.29
4,1,2026-04-15 06:16:51.765854,20.32,91.07,87.09
4,2,2026-04-15 06:16:51.765854,58.79,91.07,87.09
4,3,2026-04-15 06:16:51.765854,2.23,91.07,87.09
4,4,2026-04-15 06:16:51.765854,93.9,91.07,87.09
4,1,2026-04-15 07:16:51.765854,61.53,75.18,85.98
4,2,2026-04-15 07:16:51.765854,68.83,75.18,85.98
4,3,2026-04-15 07:16:51.765854,2.51,75.18,85.98
4,4,2026-04-15 07:16:51.765854,106.64,75.18,85.98
4,1,2026-04-15 08:16:51.765854,29.46,95.04,97.69
4,2,2026-04-15 08:16:51.765854,54.79,95.04,97.69
4,3,2026-04-15 08:16:51.765854,3.24,95.04,97.69
4,4,2026-04-15 08:16:51.765854,99.33,95.04,97.69
4,1,2026-04-15 09:16:51.765854,67.0,72.84,89.54
4,2,2026-04-15 09:16:51.765854,31.89,72.84,89.54
4,3,2026-04-15 09:16:51.765854,0.94,72.84,89.54
4,4,2026-04-15 09:16:51.765854,89.64,72.84,89.54
4,1,2026-04-15 10:16:51.765854,26.82,86.82,82.79
4,2,2026-04-15 10:16:51.765854,30.65,86.82,82.79
4,3,2026-04-15 10:16:51.765854,0.77,86.82,82.79
4,4,2026-04-15 10:16:51.765854,119.19,86.82,82.79
4,1,2026-04-15 11:16:51.765854,24.67,96.16,91.6
4,2,2026-04-15 11:16:51.765854,65.81,96.16,91.6
4,3,2026-04-15 11:16:51.765854,2.22,96.16,91.6
4,4,2026-04-15 11:16:51.765854,45.13,96.16,91.6
4,1,2026-04-15 12:16:51.765854,39.89,64.42,76.5
4,2,2026-04-15 12:16:51.765854,30.09,64.42,76.5
4,3,2026-04-15 12:16:51.765854,3.19,64.42,76.5
4,4,2026-04-15 12:16:51.765854,106.58,64.42,76.5
4,1,2026-04-15 13:16:51.765854,43.52,99.18,92.58
4,2,2026-04-15 13:16:51.765854,60.41,99.18,92.58
4,3,2026-04-15 13:16:51.765854,1.89,99.18,92.58
4,4,2026-04-15 13:16:51.765854,70.75,99.18,92.58
4,1,2026-04-15 14:16:51.765854,24.94,72.6,99.24
4,2,2026-04-15 14:16:51.765854,33.78,72.6,99.24
4,3,2026-04-15 14:16:51.765854,1.43,72.6,99.24
4,4,2026-04-15 14:16:51.765854,104.43,72.6,99.24
4,1,2026-04-15 15:16:51.765854,24.54,67.64,74.78
4,2,2026-04-15 15:16:51.765854,78.15,67.64,74.78
4,3,2026-04-15 15:16:51.765854,2.16,67.64,74.78
4,4,2026-04-15 15:16:51.765854,39.2,67.64,74.78
4,1,2026-04-15 16:16:51.765854,22.13,92.63,94.86
4,2,2026-04-15 16:16:51.765854,51.8,92.63,94.86
4,3,2026-04-15 16:16:51.765854,0.06,92.63,94.86
4,4,2026-04-15 16:16:51.765854,34.33,92.63,94.86
4,1,2026-04-15 17:16:51.765854,56.91,97.5,71.59
4,2,2026-04-15 17:16:51.765854,30.1,97.5,71.59
4,3,2026-04-15 17:16:51.765854,3.58,97.5,71.59
4,4,2026-04-15 17:16:51.765854,95.04,97.5,71.59
4,1,2026-04-15 18:16:51.765854,25.91,97.25,94.86
4,2,2026-04-15 18:16:51.765854,47.94,97.25,94.86
4,3,2026-04-15 18:16:51.765854,4.33,97.25,94.86
4,4,2026-04-15 18:16:51.765854,49.36,97.25,94.86
4,1,2026-04-15 19:16:51.765854,60.74,64.34,75.5
4,2,2026-04-15 19:16:51.765854,62.63,64.34,75.5
4,3,2026-04-15 19:16:51.765854,0.2,64.34,75.5
4,4,2026-04-15 19:16:51.765854,106.0,64.34,75.5
4,1,2026-04-15 20:16:51.765854,74.46,78.77,97.62
4,2,2026-04-15 20:16:51.765854,32.15,78.77,97.62
4,3,2026-04-15 20:16:51.765854,4.13,78.77,97.62
4,4,2026-04-15 20:16:51.765854,94.88,78.77,97.62
4,1,2026-04-15 21:16:51.765854,22.31,82.7,90.71
4,2,2026-04-15 21:16:51.765854,31.92,82.7,90.71
4,3,2026-04-15 21:16:51.765854,0.56,82.7,90.71
4,4,2026-04-15 21:16:51.765854,63.93,82.7,90.71
4,1,2026-04-15 22:16:51.765854,51.71,98.71,89.07
4,2,2026-04-15 22:16:51.765854,80.66,98.71,89.07
4,3,2026-04-15 22:16:51.765854,2.58,98.71,89.07
4,4,2026-04-15 22:16:51.765854,87.79,98.71,89.07
4,1,2026-04-15 23:16:51.765854,67.82,80.25,99.34
4,2,2026-04-15 23:16:51.765854,44.53,80.25,99.34
4,3,2026-04-15 23:16:51.765854,4.0,80.25,99.34
4,4,2026-04-15 23:16:51.765854,55.88,80.25,99.34
4,1,2026-04-16 00:16:51.765854,69.35,93.83,70.7
4,2,2026-04-16 00:16:51.765854,62.39,93.83,70.7
4,3,2026-04-16 00:16:51.765854,1.49,93.83,70.7
4,4,2026-04-16 00:16:51.765854,97.83,93.83,70.7
4,1,2026-04-16 01:16:51.765854,51.49,69.59,78.27
4,2,2026-04-16 01:16:51.765854,59.71,69.59,78.27
4,3,2026-04-16 01:16:51.765854,3.13,69.59,78.27
4,4,2026-04-16 01:16:51.765854,40.05,69.59,78.27
4,1,2026-04-16 02:16:51.765854,69.87,76.27,81.14
4,2,2026-04-16 02:16:51.765854,40.44,76.27,81.14
4,3,2026-04-16 02:16:51.765854,19.77,76.27,81.14
4,4,2026-04-16 02:16:51.765854,52.98,76.27,81.14
4,1,2026-04-16 03:16:51.765854,42.2,73.55,97.6
4,2,2026-04-16 03:16:51.765854,46.58,73.55,97.6
4,3,2026-04-16 03:16:51.765854,0.6,73.55,97.6
4,4,2026-04-16 03:16:51.765854,77.46,73.55,97.6
4,1,2026-04-16 04:16:51.765854,60.26,71.53,84.22
4,2,2026-04-16 04:16:51.765854,66.83,71.53,84.22
4,3,2026-04-16 04:16:51.765854,1.21,71.53,84.22
4,4,2026-04-16 04:16:51.765854,34.34,71.53,84.22
4,1,2026-04-16 05:16:51.765854,76.66,84.54,71.9
4,2,2026-04-16 05:16:51.765854,65.81,84.54,71.9
4,3,2026-04-16 05:16:51.765854,3.08,84.54,71.9
4,4,2026-04-16 05:16:51.765854,64.43,84.54,71.9
4,1,2026-04-16 06:16:51.765854,38.19,91.68,93.03
4,2,2026-04-16 06:16:51.765854,68.42,91.68,93.03
4,3,2026-04-16 06:16:51.765854,3.47,91.68,93.03
4,4,2026-04-16 06:16:51.765854,54.78,91.68,93.03
4,1,2026-04-16 07:16:51.765854,65.68,69.33,81.25
4,2,2026-04-16 07:16:51.765854,45.65,69.33,81.25
4,3,2026-04-16 07:16:51.765854,4.97,69.33,81.25
4,4,2026-04-16 07:16:51.765854,55.55,69.33,81.25
4,1,2026-04-16 08:16:51.765854,31.45,87.86,97.88
4,2,2026-04-16 08:16:51.765854,68.99,87.86,97.88
4,3,2026-04-16 08:16:51.765854,2.04,87.86,97.88
4,4,2026-04-16 08:16:51.765854,73.52,87.86,97.88
4,1,2026-04-16 09:16:51.765854,39.2,77.18,92.78
4,2,2026-04-16 09:16:51.765854,44.46,77.18,92.78
4,3,2026-04-16 09:16:51.765854,3.19,77.18,92.78
4,4,2026-04-16 09:16:51.765854,78.64,77.18,92.78
4,1,2026-04-16 10:16:51.765854,27.13,72.22,83.78
4,2,2026-04-16 10:16:51.765854,43.33,72.22,83.78
4,3,2026-04-16 10:16:51.765854,0.22,72.22,83.78
4,4,2026-04-16 10:16:51.765854,103.38,72.22,83.78
4,1,2026-04-16 11:16:51.765854,68.28,79.02,88.18
4,2,2026-04-16 11:16:51.765854,36.02,79.02,88.18
4,3,2026-04-16 11:16:51.765854,0.66,79.02,88.18
4,4,2026-04-16 11:16:51.765854,43.9,79.02,88.18
4,1,2026-04-16 12:16:51.765854,23.59,83.86,98.64
4,2,2026-04-16 12:16:51.765854,55.66,83.86,98.64
4,3,2026-04-16 12:16:51.765854,4.13,83.86,98.64
4,4,2026-04-16 12:16:51.765854,51.82,83.86,98.64
4,1,2026-04-16 13:16:51.765854,74.17,92.74,88.54
4,2,2026-04-16 13:16:51.765854,32.45,92.74,88.54
4,3,2026-04-16 13:16:51.765854,1.03,92.74,88.54
4,4,2026-04-16 13:16:51.765854,54.84,92.74,88.54
4,1,2026-04-16 14:16:51.765854,63.57,62.43,98.66
4,2,2026-04-16 14:16:51.765854,51.26,62.43,98.66
4,3,2026-04-16 14:16:51.765854,2.27,62.43,98.66
4,4,2026-04-16 14:16:51.765854,81.53,62.43,98.66
4,1,2026-04-16 15:16:51.765854,79.21,85.59,95.39
4,2,2026-04-16 15:16:51.765854,41.23,85.59,95.39
4,3,2026-04-16 15:16:51.765854,0.86,85.59,95.39
4,4,2026-04-16 15:16:51.765854,71.34,85.59,95.39
4,1,2026-04-16 16:16:51.765854,47.34,60.08,87.32
4,2,2026-04-16 16:16:51.765854,51.96,60.08,87.32
4,3,2026-04-16 16:16:51.765854,2.01,60.08,87.32
4,4,2026-04-16 16:16:51.765854,48.3,60.08,87.32
4,1,2026-04-16 17:16:51.765854,71.68,68.65,98.78
4,2,2026-04-16 17:16:51.765854,38.97,68.65,98.78
4,3,2026-04-16 17:16:51.765854,3.06,68.65,98.78
4,4,2026-04-16 17:16:51.765854,103.88,68.65,98.78
4,1,2026-04-16 18:16:51.765854,66.1,98.37,81.11
4,2,2026-04-16 18:16:51.765854,47.67,98.37,81.11
4,3,2026-04-16 18:16:51.765854,2.54,98.37,81.11
4,4,2026-04-16 18:16:51.765854,23.01,98.37,81.11
4,1,2026-04-16 19:16:51.765854,75.14,71.23,98.27
4,2,2026-04-16 19:16:51.765854,65.44,71.23,98.27
4,3,2026-04-16 19:16:51.765854,4.32,71.23,98.27
4,4,2026-04-16 19:16:51.765854,60.18,71.23,98.27
4,1,2026-04-16 20:16:51.765854,62.78,94.97,79.93
4,2,2026-04-16 20:16:51.765854,41.88,94.97,79.93
4,3,2026-04-16 20:16:51.765854,3.17,94.97,79.93
4,4,2026-04-16 20:16:51.765854,93.47,94.97,79.93
4,1,2026-04-16 21:16:51.765854,44.32,84.01,92.32
4,2,2026-04-16 21:16:51.765854,19.3,84.01,92.32
4,3,2026-04-16 21:16:51.765854,3.55,84.01,92.32
4,4,2026-04-16 21:16:51.765854,89.43,84.01,92.32
4,1,2026-04-16 22:16:51.765854,24.62,86.31,95.64
4,2,2026-04-16 22:16:51.765854,80.08,86.31,95.64
4,3,2026-04-16 22:16:51.765854,13.05,86.31,95.64
4,4,2026-04-16 22:16:51.765854,102.76,86.31,95.64
4,1,2026-04-16 23:16:51.765854,39.9,72.17,86.58
4,2,2026-04-16 23:16:51.765854,55.0,72.17,86.58
4,3,2026-04-16 23:16:51.765854,0.85,72.17,86.58
4,4,2026-04-16 23:16:51.765854,52.46,72.17,86.58
4,1,2026-04-17 00:16:51.765854,23.75,82.86,78.27
4,2,2026-04-17 00:16:51.765854,51.79,82.86,78.27
4,3,2026-04-17 00:16:51.765854,2.09,82.86,78.27
4,4,2026-04-17 00:16:51.765854,35.97,82.86,78.27
4,1,2026-04-17 01:16:51.765854,48.77,79.38,94.78
4,2,2026-04-17 01:16:51.765854,41.09,79.38,94.78
4,3,2026-04-17 01:16:51.765854,3.13,79.38,94.78
4,4,2026-04-17 01:16:51.765854,87.25,79.38,94.78
4,1,2026-04-17 02:16:51.765854,35.66,86.45,97.79
4,2,2026-04-17 02:16:51.765854,39.07,86.45,97.79
4,3,2026-04-17 02:16:51.765854,2.84,86.45,97.79
4,4,2026-04-17 02:16:51.765854,96.97,86.45,97.79
4,1,2026-04-17 03:16:51.765854,92.63,63.74,99.62
4,2,2026-04-17 03:16:51.765854,84.52,63.74,99.62
4,3,2026-04-17 03:16:51.765854,1.59,63.74,99.62
4,4,2026-04-17 03:16:51.765854,42.9,63.74,99.62
4,1,2026-04-17 04:16:51.765854,59.06,68.69,98.87
4,2,2026-04-17 04:16:51.765854,48.94,68.69,98.87
4,3,2026-04-17 04:16:51.765854,4.98,68.69,98.87
4,4,2026-04-17 04:16:51.765854,88.25,68.69,98.87
4,1,2026-04-17 05:16:51.765854,10.13,76.04,75.5
4,2,2026-04-17 05:16:51.765854,51.19,76.04,75.5
4,3,2026-04-17 05:16:51.765854,2.69,76.04,75.5
4,4,2026-04-17 05:16:51.765854,38.59,76.04,75.5
4,1,2026-04-17 06:16:51.765854,23.41,73.14,84.04
4,2,2026-04-17 06:16:51.765854,32.38,73.14,84.04
4,3,2026-04-17 06:16:51.765854,4.04,73.14,84.04
4,4,2026-04-17 06:16:51.765854,118.46,73.14,84.04
4,1,2026-04-17 07:16:51.765854,64.98,64.27,76.58
4,2,2026-04-17 07:16:51.765854,34.4,64.27,76.58
4,3,2026-04-17 07:16:51.765854,3.42,64.27,76.58
4,4,2026-04-17 07:16:51.765854,41.13,64.27,76.58
4,1,2026-04-17 08:16:51.765854,30.53,92.05,86.48
4,2,2026-04-17 08:16:51.765854,67.88,92.05,86.48
4,3,2026-04-17 08:16:51.765854,4.14,92.05,86.48
4,4,2026-04-17 08:16:51.765854,76.45,92.05,86.48
4,1,2026-04-17 09:16:51.765854,33.63,70.88,92.45
4,2,2026-04-17 09:16:51.765854,52.9,70.88,92.45
4,3,2026-04-17 09:16:51.765854,2.44,70.88,92.45
4,4,2026-04-17 09:16:51.765854,73.32,70.88,92.45
4,1,2026-04-17 10:16:51.765854,71.66,89.97,85.87
4,2,2026-04-17 10:16:51.765854,49.53,89.97,85.87
4,3,2026-04-17 10:16:51.765854,3.12,89.97,85.87
4,4,2026-04-17 10:16:51.765854,53.06,89.97,85.87
4,1,2026-04-17 11:16:51.765854,28.76,97.18,79.94
4,2,2026-04-17 11:16:51.765854,57.62,97.18,79.94
4,3,2026-04-17 11:16:51.765854,0.04,97.18,79.94
4,4,2026-04-17 11:16:51.765854,30.44,97.18,79.94
4,1,2026-04-17 12:16:51.765854,63.75,61.22,94.52
4,2,2026-04-17 12:16:51.765854,52.24,61.22,94.52
4,3,2026-04-17 12:16:51.765854,3.01,61.22,94.52
4,4,2026-04-17 12:16:51.765854,76.88,61.22,94.52
4,1,2026-04-17 13:16:51.765854,38.55,65.52,79.45
4,2,2026-04-17 13:16:51.765854,35.58,65.52,79.45
4,3,2026-04-17 13:16:51.765854,1.45,65.52,79.45
4,4,2026-04-17 13:16:51.765854,51.46,65.52,79.45
4,1,2026-04-17 14:16:51.765854,60.7,80.76,97.54
4,2,2026-04-17 14:16:51.765854,39.24,80.76,97.54
4,3,2026-04-17 14:16:51.765854,0.91,80.76,97.54
4,4,2026-04-17 14:16:51.765854,93.91,80.76,97.54
4,1,2026-04-17 15:16:51.765854,51.13,82.61,80.17
4,2,2026-04-17 15:16:51.765854,57.83,82.61,80.17
4,3,2026-04-17 15:16:51.765854,3.83,82.61,80.17
4,4,2026-04-17 15:16:51.765854,57.83,82.61,80.17
4,1,2026-04-17 16:16:51.765854,86.51,88.41,98.57
4,2,2026-04-17 16:16:51.765854,45.13,88.41,98.57
4,3,2026-04-17 16:16:51.765854,1.24,88.41,98.57
4,4,2026-04-17 16:16:51.765854,113.18,88.41,98.57
4,1,2026-04-17 17:16:51.765854,36.22,82.44,79.1
4,2,2026-04-17 17:16:51.765854,50.49,82.44,79.1
4,3,2026-04-17 17:16:51.765854,4.96,82.44,79.1
4,4,2026-04-17 17:16:51.765854,48.87,82.44,79.1
4,1,2026-04-17 18:16:51.765854,77.24,62.22,96.14
4,2,2026-04-17 18:16:51.765854,65.36,62.22,96.14
4,3,2026-04-17 18:16:51.765854,3.4,62.22,96.14
4,4,2026-04-17 18:16:51.765854,35.19,62.22,96.14
4,1,2026-04-17 19:16:51.765854,49.04,85.08,96.82
4,2,2026-04-17 19:16:51.765854,65.24,85.08,96.82
4,3,2026-04-17 19:16:51.765854,4.24,85.08,96.82
4,4,2026-04-17 19:16:51.765854,86.64,85.08,96.82
4,1,2026-04-17 20:16:51.765854,28.96,86.26,93.85
4,2,2026-04-17 20:16:51.765854,57.4,86.26,93.85
4,3,2026-04-17 20:16:51.765854,1.98,86.26,93.85
4,4,2026-04-17 20:16:51.765854,37.48,86.26,93.85
4,1,2026-04-17 21:16:51.765854,29.58,97.22,95.88
4,2,2026-04-17 21:16:51.765854,61.05,97.22,95.88
4,3,2026-04-17 21:16:51.765854,4.33,97.22,95.88
4,4,2026-04-17 21:16:51.765854,77.21,97.22,95.88
4,1,2026-04-17 22:16:51.765854,31.8,75.22,99.39
4,2,2026-04-17 22:16:51.765854,39.28,75.22,99.39
4,3,2026-04-17 22:16:51.765854,1.83,75.22,99.39
4,4,2026-04-17 22:16:51.765854,87.96,75.22,99.39
4,1,2026-04-17 23:16:51.765854,39.67,60.15,77.08
4,2,2026-04-17 23:16:51.765854,33.57,60.15,77.08
4,3,2026-04-17 23:16:51.765854,2.53,60.15,77.08
4,4,2026-04-17 23:16:51.765854,49.52,60.15,77.08
4,1,2026-04-18 00:16:51.765854,62.33,77.51,80.87
4,2,2026-04-18 00:16:51.765854,43.3,77.51,80.87
4,3,2026-04-18 00:16:51.765854,3.83,77.51,80.87
4,4,2026-04-18 00:16:51.765854,79.14,77.51,80.87
4,1,2026-04-18 01:16:51.765854,71.6,87.38,90.0
4,2,2026-04-18 01:16:51.765854,63.55,87.38,90.0
4,3,2026-04-18 01:16:51.765854,2.07,87.38,90.0
4,4,2026-04-18 01:16:51.765854,34.44,87.38,90.0
4,1,2026-04-18 02:16:51.765854,12.78,76.81,86.81
4,2,2026-04-18 02:16:51.765854,69.73,76.81,86.81
4,3,2026-04-18 02:16:51.765854,2.48,76.81,86.81
4,4,2026-04-18 02:16:51.765854,23.98,76.81,86.81
4,1,2026-04-18 03:16:51.765854,40.45,87.78,74.74
4,2,2026-04-18 03:16:51.765854,36.23,87.78,74.74
4,3,2026-04-18 03:16:51.765854,1.18,87.78,74.74
4,4,2026-04-18 03:16:51.765854,55.52,87.78,74.74
4,1,2026-04-18 04:16:51.765854,73.17,92.31,86.75
4,2,2026-04-18 04:16:51.765854,57.74,92.31,86.75
4,3,2026-04-18 04:16:51.765854,4.96,92.31,86.75
4,4,2026-04-18 04:16:51.765854,50.78,92.31,86.75
4,1,2026-04-18 05:16:51.765854,46.12,95.93,78.37
4,2,2026-04-18 05:16:51.765854,24.96,95.93,78.37
4,3,2026-04-18 05:16:51.765854,0.6,95.93,78.37
4,4,2026-04-18 05:16:51.765854,93.45,95.93,78.37
4,1,2026-04-18 06:16:51.765854,71.51,95.88,94.02
4,2,2026-04-18 06:16:51.765854,50.13,95.88,94.02
4,3,2026-04-18 06:16:51.765854,0.41,95.88,94.02
4,4,2026-04-18 06:16:51.765854,31.14,95.88,94.02
4,1,2026-04-18 07:16:51.765854,48.82,81.74,79.39
4,2,2026-04-18 07:16:51.765854,69.52,81.74,79.39
4,3,2026-04-18 07:16:51.765854,1.43,81.74,79.39
4,4,2026-04-18 07:16:51.765854,65.98,81.74,79.39
4,1,2026-04-18 08:16:51.765854,40.28,64.5,75.45
4,2,2026-04-18 08:16:51.765854,48.55,64.5,75.45
4,3,2026-04-18 08:16:51.765854,3.55,64.5,75.45
4,4,2026-04-18 08:16:51.765854,67.86,64.5,75.45
4,1,2026-04-18 09:16:51.765854,65.17,94.64,88.99
4,2,2026-04-18 09:16:51.765854,56.85,94.64,88.99
4,3,2026-04-18 09:16:51.765854,3.33,94.64,88.99
4,4,2026-04-18 09:16:51.765854,117.63,94.64,88.99
4,1,2026-04-18 10:16:51.765854,64.94,74.78,87.64
4,2,2026-04-18 10:16:51.765854,38.08,74.78,87.64
4,3,2026-04-18 10:16:51.765854,1.74,74.78,87.64
4,4,2026-04-18 10:16:51.765854,47.84,74.78,87.64
4,1,2026-04-18 11:16:51.765854,33.69,63.59,81.8
4,2,2026-04-18 11:16:51.765854,38.88,63.59,81.8
4,3,2026-04-18 11:16:51.765854,1.64,63.59,81.8
4,4,2026-04-18 11:16:51.765854,70.53,63.59,81.8
4,1,2026-04-18 12:16:51.765854,32.26,73.41,94.32
4,2,2026-04-18 12:16:51.765854,36.33,73.41,94.32
4,3,2026-04-18 12:16:51.765854,2.75,73.41,94.32
4,4,2026-04-18 12:16:51.765854,64.35,73.41,94.32
4,1,2026-04-18 13:16:51.765854,60.61,66.87,84.85
4,2,2026-04-18 13:16:51.765854,35.72,66.87,84.85
4,3,2026-04-18 13:16:51.765854,0.7,66.87,84.85
4,4,2026-04-18 13:16:51.765854,106.55,66.87,84.85
4,1,2026-04-18 14:16:51.765854,27.98,70.97,76.94
4,2,2026-04-18 14:16:51.765854,59.32,70.97,76.94
4,3,2026-04-18 14:16:51.765854,4.71,70.97,76.94
4,4,2026-04-18 14:16:51.765854,22.11,70.97,76.94
4,1,2026-04-18 15:16:51.765854,94.85,97.92,95.77
4,2,2026-04-18 15:16:51.765854,50.09,97.92,95.77
4,3,2026-04-18 15:16:51.765854,1.08,97.92,95.77
4,4,2026-04-18 15:16:51.765854,129.89,97.92,95.77
4,1,2026-04-18 16:16:51.765854,26.0,76.1,73.3
4,2,2026-04-18 16:16:51.765854,68.25,76.1,73.3
4,3,2026-04-18 16:16:51.765854,4.97,76.1,73.3
4,4,2026-04-18 16:16:51.765854,36.5,76.1,73.3
4,1,2026-04-18 17:16:51.765854,78.46,92.78,71.34
4,2,2026-04-18 17:16:51.765854,34.58,92.78,71.34
4,3,2026-04-18 17:16:51.765854,0.46,92.78,71.34
4,4,2026-04-18 17:16:51.765854,97.54,92.78,71.34
4,1,2026-04-18 18:16:51.765854,41.33,91.83,82.77
4,2,2026-04-18 18:16:51.765854,41.82,91.83,82.77
4,3,2026-04-18 18:16:51.765854,3.5,91.83,82.77
4,4,2026-04-18 18:16:51.765854,90.04,91.83,82.77
4,1,2026-04-18 19:16:51.765854,60.44,83.09,79.49
4,2,2026-04-18 19:16:51.765854,59.25,83.09,79.49
4,3,2026-04-18 19:16:51.765854,3.11,83.09,79.49
4,4,2026-04-18 19:16:51.765854,93.75,83.09,79.49
